time,temperature_2m (°F),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2022-06-02T17:00,71.5,31,1,0,100,635,188,447,216.3
2022-06-02T18:00,72.4,29,0,0,96,726,307,419,264.1
2022-06-02T19:00,73.3,9,0,1,29,663,279,384,305.8
2022-06-02T20:00,74.3,13,0,12,20,792,662,130,565.5
2022-06-02T21:00,74.3,2,0,1,5,656,541,115,833.6
2022-06-02T22:00,73.3,1,0,1,1,490,398,92,777.8
2022-06-02T23:00,71.5,1,0,1,0,308,242,66,726.1
2022-06-03T00:00,68.5,16,0,25,4,119,76,43,563.1
2022-06-03T01:00,65.7,45,0,70,10,11,4,7,105.3
2022-06-03T02:00,64,47,0,67,23,0,0,0,0
2022-06-03T03:00,63,26,0,30,27,0,0,0,0
2022-06-03T04:00,62.3,31,3,31,32,0,0,0,0
2022-06-03T05:00,61.6,50,5,61,31,0,0,0,0
2022-06-03T06:00,61,54,13,71,0,0,0,0,0
2022-06-03T07:00,61,24,7,29,0,0,0,0,0
2022-06-03T08:00,59.8,6,1,8,0,0,0,0,0
2022-06-03T09:00,58.1,2,1,1,0,0,0,0,0
2022-06-03T10:00,56.8,3,3,0,0,6,2,4,0
2022-06-03T11:00,57,16,18,0,0,105,66,39,246.1
2022-06-03T12:00,58.6,38,42,0,0,243,167,76,477.6
2022-06-03T13:00,60.8,39,43,0,0,357,232,125,495
2022-06-03T14:00,62.7,74,82,0,0,399,120,279,324.5
2022-06-03T15:00,64.1,82,88,5,0,384,71,313,121.8
2022-06-03T16:00,66,65,50,33,0,498,147,351,120.1
2022-06-03T17:00,67.4,47,26,40,0,544,243,301,213.2
2022-06-03T18:00,68.4,41,12,51,0,606,322,284,298.3
2022-06-03T19:00,70.3,29,7,38,0,668,485,183,449.9
2022-06-03T20:00,69.7,12,3,16,0,557,380,177,513
2022-06-03T21:00,70,20,1,32,0,542,400,142,524.4
2022-06-03T22:00,69.5,14,0,24,0,453,332,121,611.7
2022-06-03T23:00,68.4,8,0,13,0,292,227,65,639.2
2022-06-04T00:00,66.7,0,0,0,0,129,84,45,561.9
2022-06-04T01:00,66.5,0,0,0,0,14,7,7,124.2
2022-06-04T02:00,65.1,0,0,0,0,0,0,0,0
2022-06-04T03:00,61,1,0,1,0,0,0,0,0
2022-06-04T04:00,57.9,2,0,4,0,0,0,0,0
2022-06-04T05:00,56.6,5,0,8,0,0,0,0,0
2022-06-04T06:00,55.8,2,0,4,0,0,0,0,0
2022-06-04T07:00,56.2,5,0,8,0,0,0,0,0
2022-06-04T08:00,56.1,9,0,15,0,0,0,0,0
2022-06-04T09:00,56.1,10,0,16,0,0,0,0,0
2022-06-04T10:00,55.8,7,2,8,0,6,2,4,0
2022-06-04T11:00,57.1,7,6,2,0,105,66,39,237.1
2022-06-04T12:00,58.2,0,0,0,0,282,217,65,541.7
2022-06-04T13:00,60.3,0,0,0,0,477,396,81,720.4
2022-06-04T14:00,62.9,0,0,0,0,665,574,91,827.7
2022-06-04T15:00,65.3,0,0,0,0,820,722,98,893.3
2022-06-04T16:00,67.2,0,0,0,0,931,827,104,928
2022-06-04T17:00,68.5,0,0,0,0,990,883,107,944.9
2022-06-04T18:00,69.5,0,0,0,0,994,889,105,951.8
2022-06-04T19:00,69.6,6,0,0,20,942,838,104,947.9
2022-06-04T20:00,69.2,0,0,0,0,836,733,103,926.4
2022-06-04T21:00,68.1,0,0,0,0,693,602,91,897.9
2022-06-04T22:00,66.6,0,0,0,0,515,435,80,855.2
2022-06-04T23:00,64.4,0,0,0,0,323,256,67,771.7
2022-06-05T00:00,61.5,0,0,0,0,139,95,44,625.9
2022-06-05T01:00,59.1,0,0,0,0,15,7,8,142.2
2022-06-05T02:00,57.1,0,0,0,0,0,0,0,0
2022-06-05T03:00,56.6,0,0,0,0,0,0,0,0
2022-06-05T04:00,54.7,0,0,0,0,0,0,0,0
2022-06-05T05:00,54.1,0,0,0,0,0,0,0,0
2022-06-05T06:00,53.1,0,0,0,0,0,0,0,0
2022-06-05T07:00,52.3,0,0,0,0,0,0,0,0
2022-06-05T08:00,54.1,5,0,6,4,0,0,0,0
2022-06-05T09:00,54.1,11,0,15,5,0,0,0,0
2022-06-05T10:00,53.6,4,0,0,13,7,2,5,0
2022-06-05T11:00,53.1,4,0,0,12,108,70,38,251
2022-06-05T12:00,58.7,3,0,0,10,275,205,70,535.5
2022-06-05T13:00,63,2,0,0,5,471,392,79,696
2022-06-05T14:00,65.7,1,0,0,2,643,555,88,810.7
2022-06-05T15:00,67.9,4,0,0,13,797,688,109,860.9
2022-06-05T16:00,68.9,3,0,0,10,784,692,92,826.4
2022-06-05T17:00,71.2,0,0,0,0,942,818,124,825.6
2022-06-05T18:00,72.8,13,0,21,0,971,868,103,913.3
2022-06-05T19:00,74.6,50,0,83,0,848,708,140,882.7
2022-06-05T20:00,73.6,50,0,84,0,542,295,247,572.9
2022-06-05T21:00,73.7,41,0,67,1,537,332,205,402.9
2022-06-05T22:00,73,34,0,54,5,432,312,120,550.5
2022-06-05T23:00,70.2,40,0,61,11,233,124,109,474.9
2022-06-06T00:00,68.9,74,0,85,75,107,46,61,293.5
2022-06-06T01:00,66.3,66,0,79,62,13,3,10,70.4
2022-06-06T02:00,63.2,50,0,83,0,0,0,0,0
2022-06-06T03:00,61,60,0,100,0,0,0,0,0
2022-06-06T04:00,59.6,62,0,99,10,0,0,0,0
2022-06-06T05:00,58.9,60,0,94,13,0,0,0,0
2022-06-06T06:00,57.7,59,0,98,1,0,0,0,0
2022-06-06T07:00,59.2,59,0,98,1,0,0,0,0
2022-06-06T08:00,59.1,70,0,100,32,0,0,0,0
2022-06-06T09:00,58.2,62,0,99,7,0,0,0,0
2022-06-06T10:00,57.3,66,0,77,65,4,1,3,0
2022-06-06T11:00,59.2,66,0,61,99,55,24,31,87.5
2022-06-06T12:00,63.9,41,0,19,100,166,105,61,229.9
2022-06-06T13:00,68.5,12,0,20,0,319,231,88,389.6
2022-06-06T14:00,71.6,22,0,35,4,443,307,136,461.9
2022-06-06T15:00,74.2,19,0,19,26,597,431,166,500.4
2022-06-06T16:00,76.5,25,0,8,66,743,561,182,593.6
2022-06-06T17:00,78.3,37,0,13,98,794,591,203,637.3
2022-06-06T18:00,79.5,56,0,43,99,828,636,192,677.3
2022-06-06T19:00,78.5,52,0,38,98,460,175,285,441
2022-06-06T20:00,78.4,59,7,39,99,473,219,254,216.8
2022-06-06T21:00,77.7,53,3,34,100,370,122,248,227.9
2022-06-06T22:00,76.3,51,3,31,99,302,105,197,187.1
2022-06-06T23:00,74.5,50,1,33,99,170,41,129,155.9
2022-06-07T00:00,71.9,51,0,36,99,84,23,61,117.7
2022-06-07T01:00,69.6,76,0,77,100,10,2,8,37
2022-06-07T02:00,69.1,76,0,77,100,0,0,0,0
2022-06-07T03:00,68.5,74,0,74,100,0,0,0,0
2022-06-07T04:00,67.9,82,0,87,100,0,0,0,0
2022-06-07T05:00,67,89,0,99,100,0,0,0,0
2022-06-07T06:00,66.1,90,0,100,100,0,0,0,0
2022-06-07T07:00,65.5,90,0,100,100,0,0,0,0
2022-06-07T08:00,64.8,88,0,97,98,0,0,0,0
2022-06-07T09:00,64.6,73,0,94,56,0,0,0,0
2022-06-07T10:00,64.1,40,0,57,20,3,0,3,0
2022-06-07T11:00,63.9,55,0,49,86,42,10,32,23.9
2022-06-07T12:00,65.1,60,0,50,99,183,77,106,146.2
2022-06-07T13:00,67.4,87,0,95,100,317,133,184,253.5
2022-06-07T14:00,69.5,70,0,67,100,386,157,229,259.5
2022-06-07T15:00,70.2,65,0,58,100,303,26,277,135.7
2022-06-07T16:00,71.6,83,0,89,100,324,26,298,24
2022-06-07T17:00,70,87,0,99,92,193,0,193,14.2
2022-06-07T18:00,69.7,84,0,100,81,249,14,235,6.8
2022-06-07T19:00,68.4,74,0,97,52,134,0,134,6.4
2022-06-07T20:00,69.2,73,11,97,17,170,38,132,22.7
2022-06-07T21:00,68.3,84,16,100,32,144,29,115,46.1
2022-06-07T22:00,67.6,71,20,69,39,127,30,97,46
2022-06-07T23:00,67.2,75,23,58,64,126,47,79,95.3
2022-06-08T00:00,66.6,80,31,53,69,39,11,28,99.7
2022-06-08T01:00,65.4,96,65,25,75,4,0,4,15.3
2022-06-08T02:00,65.1,100,100,40,64,0,0,0,0
2022-06-08T03:00,64.4,100,100,43,12,0,0,0,0
2022-06-08T04:00,64,94,96,12,2,0,0,0,0
2022-06-08T05:00,63.3,95,99,10,0,0,0,0,0
2022-06-08T06:00,62.4,81,86,6,0,0,0,0,0
2022-06-08T07:00,60.2,53,59,0,0,0,0,0,0
2022-06-08T08:00,58.9,49,54,0,0,0,0,0,0
2022-06-08T09:00,58.2,34,38,0,0,0,0,0,0
2022-06-08T10:00,57.6,25,28,0,0,5,1,4,0
2022-06-08T11:00,57.8,20,22,0,0,74,32,42,106.3
2022-06-08T12:00,58.7,15,17,0,0,239,163,76,345.2
2022-06-08T13:00,60.5,16,18,0,0,392,274,118,524.4
2022-06-08T14:00,63.1,42,47,0,0,526,345,181,537.6
2022-06-08T15:00,65.1,78,77,14,0,559,311,248,459.2
2022-06-08T16:00,67,98,80,32,24,610,303,307,368.4
2022-06-08T17:00,67.7,89,74,36,1,543,209,334,281.7
2022-06-08T18:00,69.1,100,99,62,20,624,235,389,232.7
2022-06-08T19:00,70.8,100,52,62,93,601,220,381,244
2022-06-08T20:00,72,99,36,80,62,630,311,319,311.4
2022-06-08T21:00,72.3,39,16,31,20,540,304,236,407.8
2022-06-08T22:00,72.2,26,0,8,70,472,379,93,587.5
2022-06-08T23:00,70.6,36,3,7,96,269,150,119,585.7
2022-06-09T00:00,67.8,29,0,1,93,88,15,73,238
2022-06-09T01:00,65.7,30,0,0,99,11,0,11,17.2
2022-06-09T02:00,64.4,82,0,87,100,0,0,0,0
2022-06-09T03:00,63.5,87,0,95,100,0,0,0,0
2022-06-09T04:00,63.1,89,0,98,100,0,0,0,0
2022-06-09T05:00,62.6,88,0,96,100,0,0,0,0
2022-06-09T06:00,60.9,92,2,100,100,0,0,0,0
2022-06-09T07:00,58.2,90,0,100,100,0,0,0,0
2022-06-09T08:00,57.9,90,0,100,100,0,0,0,0
2022-06-09T09:00,57.7,84,2,99,76,0,0,0,0
2022-06-09T10:00,57.9,24,0,33,13,1,0,1,0
2022-06-09T11:00,57.9,47,7,66,2,50,19,31,46.3
2022-06-09T12:00,60,100,69,99,1,204,135,69,264.6
2022-06-09T13:00,61.7,100,100,100,0,294,180,114,398.8
2022-06-09T14:00,62.6,100,100,100,0,258,92,166,251.2
2022-06-09T15:00,62.7,100,92,99,0,190,17,173,70.2
2022-06-09T16:00,63,100,72,83,0,245,57,188,40.4
2022-06-09T17:00,62.5,100,92,41,0,163,2,161,35.7
2022-06-09T18:00,61.7,73,49,48,0,162,2,160,0.1
2022-06-09T19:00,62.9,72,37,65,0,433,174,259,89.5
2022-06-09T20:00,61.8,58,41,35,0,479,300,179,281.3
2022-06-09T21:00,63.2,73,48,49,0,511,381,130,470.8
2022-06-09T22:00,63.9,59,32,50,0,385,261,124,533
2022-06-09T23:00,63.2,62,25,65,0,218,135,83,429.1
2022-06-10T00:00,62.4,35,11,42,0,96,50,46,314.9
2022-06-10T01:00,61.2,37,18,35,0,15,6,9,85.3
2022-06-10T02:00,59.8,52,31,40,0,0,0,0,0
2022-06-10T03:00,58.9,24,12,22,0,0,0,0,0
2022-06-10T04:00,58.1,7,3,7,0,0,0,0,0
2022-06-10T05:00,57.6,3,1,3,0,0,0,0,0
2022-06-10T06:00,57.1,0,0,0,0,0,0,0,0
2022-06-10T07:00,56.7,0,0,0,0,0,0,0,0
2022-06-10T08:00,56.2,1,1,0,0,0,0,0,0
2022-06-10T09:00,55.8,4,4,0,0,0,0,0,0
2022-06-10T10:00,55.5,1,1,0,0,7,2,5,0
2022-06-10T11:00,57,6,7,0,0,104,64,40,226.7
2022-06-10T12:00,59.8,25,24,5,0,268,196,72,496.5
2022-06-10T13:00,62.4,6,5,2,0,464,378,86,668.4
2022-06-10T14:00,64.8,22,10,22,0,611,507,104,759.4
2022-06-10T15:00,66.5,46,36,22,0,730,627,103,788.2
2022-06-10T16:00,68,46,30,31,0,713,507,206,682.3
2022-06-10T17:00,69.1,42,17,45,0,819,627,192,611.9
2022-06-10T18:00,70.7,31,10,36,0,861,660,201,697.3
2022-06-10T19:00,70.1,34,11,40,0,683,519,164,643
2022-06-10T20:00,70.5,55,2,83,12,685,497,188,595.1
2022-06-10T21:00,70.2,66,2,88,38,533,352,181,561.7
2022-06-10T22:00,70,40,2,53,20,441,308,133,543.3
2022-06-10T23:00,68.2,40,5,52,13,262,154,108,501.5
2022-06-11T00:00,66.8,46,9,43,41,125,68,57,386.3
2022-06-11T01:00,64.7,45,9,27,68,18,8,10,118.5
2022-06-11T02:00,61.4,26,1,12,60,0,0,0,0
2022-06-11T03:00,61.6,15,1,6,35,0,0,0,0
2022-06-11T04:00,59.2,7,1,2,17,0,0,0,0
2022-06-11T05:00,56.8,10,0,1,30,0,0,0,0
2022-06-11T06:00,55.5,19,0,8,46,0,0,0,0
2022-06-11T07:00,54.6,23,0,15,46,0,0,0,0
2022-06-11T08:00,53.8,2,0,1,5,0,0,0,0
2022-06-11T09:00,53.2,5,0,2,13,0,0,0,0
2022-06-11T10:00,53.3,42,0,31,79,7,2,5,0
2022-06-11T11:00,55.1,29,0,0,98,94,49,45,183.6
2022-06-11T12:00,61.5,31,0,2,98,248,137,111,364.5
2022-06-11T13:00,65.2,31,0,1,100,393,215,178,418.2
2022-06-11T14:00,67.6,35,0,8,100,513,294,219,434.8
2022-06-11T15:00,69.7,53,5,30,100,595,327,268,424.8
2022-06-11T16:00,71.1,40,0,17,99,700,461,239,467.1
2022-06-11T17:00,71.3,49,10,38,57,718,453,265,504.4
2022-06-11T18:00,72.3,68,24,64,28,779,548,231,544.6
2022-06-11T19:00,71.7,42,17,34,22,457,266,191,440.7
2022-06-11T20:00,72,41,9,45,21,584,368,216,367.4
2022-06-11T21:00,70.3,33,5,44,6,419,221,198,381
2022-06-11T22:00,69.4,47,1,63,26,448,347,101,481.7
2022-06-11T23:00,67.8,36,2,45,24,256,166,90,564.8
2022-06-12T00:00,65.8,23,0,22,33,114,69,45,402.8
2022-06-12T01:00,63.8,8,0,14,0,16,7,9,119.5
2022-06-12T02:00,62.5,15,0,20,9,0,0,0,0
2022-06-12T03:00,61.6,31,0,2,100,0,0,0,0
2022-06-12T04:00,60.7,32,0,4,100,0,0,0,0
2022-06-12T05:00,60.2,33,0,5,100,0,0,0,0
2022-06-12T06:00,59.5,32,0,4,100,0,0,0,0
2022-06-12T07:00,59.4,31,0,1,100,0,0,0,0
2022-06-12T08:00,59.2,34,0,6,100,0,0,0,0
2022-06-12T09:00,58.7,38,0,13,100,0,0,0,0
2022-06-12T10:00,58.5,44,0,27,94,5,0,5,0
2022-06-12T11:00,59.4,21,0,11,48,81,27,54,67.1
2022-06-12T12:00,63,6,0,0,19,261,182,79,354.6
2022-06-12T13:00,66.4,15,0,0,49,433,323,110,596.7
2022-06-12T14:00,69.7,11,0,1,33,627,516,111,714.1
2022-06-12T15:00,72.4,10,2,0,28,723,528,195,730.6
2022-06-12T16:00,74.4,30,7,1,78,766,567,199,665.9
2022-06-12T17:00,74.5,50,38,9,33,539,245,294,454.3
2022-06-12T18:00,74.7,66,51,27,12,489,248,241,244.4
2022-06-12T19:00,74,76,32,33,91,565,306,259,303.8
2022-06-12T20:00,74.5,63,23,24,92,430,249,181,330.5
2022-06-12T21:00,71.9,74,29,40,79,419,160,259,275.4
2022-06-12T22:00,69.8,78,10,70,91,193,32,161,142
2022-06-12T23:00,69.1,52,2,33,100,144,37,107,75.7
2022-06-13T00:00,67.8,44,2,24,91,55,2,53,56.9
2022-06-13T01:00,66.6,36,1,11,96,8,1,7,2.1
2022-06-13T02:00,65.6,63,8,45,97,0,0,0,0
2022-06-13T03:00,64.5,56,14,28,90,0,0,0,0
2022-06-13T04:00,63.7,52,14,24,82,0,0,0,0
2022-06-13T05:00,63.4,39,8,18,69,0,0,0,0
2022-06-13T06:00,63.2,29,22,9,14,0,0,0,0
2022-06-13T07:00,62.4,32,34,3,0,0,0,0,0
2022-06-13T08:00,62.1,40,44,0,1,0,0,0,0
2022-06-13T09:00,60.2,65,71,0,2,0,0,0,0
2022-06-13T10:00,60.6,89,98,2,0,4,0,4,0
2022-06-13T11:00,63,60,58,0,27,38,1,37,1
2022-06-13T12:00,63.4,49,40,0,42,92,16,76,23.1
2022-06-13T13:00,63.8,33,36,0,1,222,69,153,82.5
2022-06-13T14:00,65.1,43,44,0,12,431,253,178,254
2022-06-13T15:00,67.4,29,27,0,15,611,419,192,454.6
2022-06-13T16:00,69.9,25,23,0,13,828,677,151,650.8
2022-06-13T17:00,71.7,10,10,0,2,915,745,170,787.4
2022-06-13T18:00,73.5,4,3,0,5,966,846,120,852.2
2022-06-13T19:00,75.3,1,1,0,0,901,767,134,881.5
2022-06-13T20:00,75.6,0,0,0,0,822,723,99,871.2
2022-06-13T21:00,75,1,0,0,4,681,590,91,875.5
2022-06-13T22:00,73.4,23,0,0,76,507,424,83,822.8
2022-06-13T23:00,70.9,30,0,0,100,316,239,77,722.1
2022-06-14T00:00,67.6,30,0,0,100,133,71,62,510.8
2022-06-14T01:00,64.8,29,0,0,97,15,2,13,112.9
2022-06-14T02:00,63.1,28,0,0,94,0,0,0,0
2022-06-14T03:00,61.4,20,0,0,66,0,0,0,0
2022-06-14T04:00,61.2,20,0,15,38,0,0,0,0
2022-06-14T05:00,62.5,32,0,13,81,0,0,0,0
2022-06-14T06:00,60.9,29,0,1,94,0,0,0,0
2022-06-14T07:00,59.4,32,0,4,98,0,0,0,0
2022-06-14T08:00,57.8,33,0,5,100,0,0,0,0
2022-06-14T09:00,57.5,33,0,5,100,0,0,0,0
2022-06-14T10:00,56,28,0,0,92,6,1,5,0
2022-06-14T11:00,58.4,17,0,0,57,97,48,49,153.5
2022-06-14T12:00,64,29,0,3,91,269,198,71,450
2022-06-14T13:00,67.2,45,0,38,73,427,320,107,613.7
2022-06-14T14:00,70,33,0,8,95,626,522,104,707.3
2022-06-14T15:00,72.4,28,0,0,93,771,647,124,805.7
2022-06-14T16:00,74.5,14,0,0,48,889,782,107,852.2
2022-06-14T17:00,76,1,0,0,4,944,821,123,883.2
2022-06-14T18:00,77.1,4,4,0,0,962,863,99,899.3
2022-06-14T19:00,77.2,3,3,0,0,910,810,100,913.4
2022-06-14T20:00,77.1,0,0,0,0,813,717,96,892.6
2022-06-14T21:00,76.4,0,0,0,0,673,583,90,863.3
2022-06-14T22:00,75.1,0,0,0,0,503,421,82,811.7
2022-06-14T23:00,73.1,0,0,0,0,320,253,67,732.2
2022-06-15T00:00,70.6,0,0,0,0,143,97,46,593
2022-06-15T01:00,68.3,0,0,0,0,20,9,11,170.6
2022-06-15T02:00,66.4,0,0,0,0,0,0,0,0
2022-06-15T03:00,64.9,4,0,0,12,0,0,0,0
2022-06-15T04:00,66,15,0,0,49,0,0,0,0
2022-06-15T05:00,64.6,25,0,0,83,0,0,0,0
2022-06-15T06:00,62.8,9,0,0,31,0,0,0,0
2022-06-15T07:00,62.3,1,0,1,0,0,0,0,0
2022-06-15T08:00,59,1,0,1,0,0,0,0,0
2022-06-15T09:00,57.5,2,0,3,0,0,0,0,0
2022-06-15T10:00,56.9,4,0,7,0,7,2,5,0
2022-06-15T11:00,60.3,2,0,4,0,103,66,37,231.1
2022-06-15T12:00,67.1,1,0,1,0,271,208,63,522.2
2022-06-15T13:00,71.7,1,0,0,2,453,374,79,681.8
2022-06-15T14:00,75.2,10,0,1,30,625,534,91,774.9
2022-06-15T15:00,77.7,27,0,4,81,758,641,117,810
2022-06-15T16:00,79.9,29,0,2,93,863,727,136,816.9
2022-06-15T17:00,81.8,32,0,3,99,919,763,156,823.1
2022-06-15T18:00,83.2,31,0,2,99,906,707,199,801.8
2022-06-15T19:00,82.9,31,0,1,100,670,318,352,544.6
2022-06-15T20:00,83.8,33,4,1,97,702,475,227,445.6
2022-06-15T21:00,84.2,39,16,8,66,612,479,133,647.8
2022-06-15T22:00,83.6,20,3,7,42,453,345,108,676
2022-06-15T23:00,80.9,6,2,5,5,246,163,83,537.8
2022-06-16T00:00,77.9,4,0,5,4,110,68,42,390.7
2022-06-16T01:00,75.2,38,12,32,25,12,5,7,119
2022-06-16T02:00,74.1,64,16,45,74,0,0,0,0
2022-06-16T03:00,73,62,9,40,99,0,0,0,0
2022-06-16T04:00,71.9,72,31,24,100,0,0,0,0
2022-06-16T05:00,70.1,100,93,73,99,0,0,0,0
2022-06-16T06:00,69.7,98,70,8,100,0,0,0,0
2022-06-16T07:00,69.4,82,42,23,100,0,0,0,0
2022-06-16T08:00,69.1,36,0,10,100,0,0,0,0
2022-06-16T09:00,68.3,34,1,7,97,0,0,0,0
2022-06-16T10:00,67.6,37,2,10,97,5,0,5,0
2022-06-16T11:00,67.6,45,1,31,85,64,20,44,52.2
2022-06-16T12:00,68.6,45,3,28,86,187,115,72,230.7
2022-06-16T13:00,71.4,33,8,13,61,382,250,132,423.3
2022-06-16T14:00,74.8,44,13,11,87,532,354,178,515.5
2022-06-16T15:00,78.3,25,8,1,57,681,493,188,579.2
2022-06-16T16:00,81.4,33,12,0,75,788,560,228,632.3
2022-06-16T17:00,83.9,25,14,0,41,829,591,238,638.6
2022-06-16T18:00,84.7,43,34,9,23,695,485,210,572.6
2022-06-16T19:00,84.3,69,44,37,24,755,526,229,545.8
2022-06-16T20:00,84.7,69,32,18,98,654,469,185,595.6
2022-06-16T21:00,83.1,66,28,18,100,410,193,217,440.4
2022-06-16T22:00,76.2,56,15,21,100,72,0,72,127.1
2022-06-16T23:00,74.5,66,18,33,100,70,16,54,12.7
2022-06-17T00:00,74.2,100,39,69,94,54,8,46,44
2022-06-17T01:00,73.8,65,19,43,72,11,1,10,15
2022-06-17T02:00,73.2,36,8,24,47,0,0,0,0
2022-06-17T03:00,72.4,6,2,5,3,0,0,0,0
2022-06-17T04:00,71.6,1,0,1,0,0,0,0,0
2022-06-17T05:00,71.1,0,0,0,0,0,0,0,0
2022-06-17T06:00,70.4,1,0,1,0,0,0,0,0
2022-06-17T07:00,71.1,17,0,29,0,0,0,0,0
2022-06-17T08:00,70.8,13,0,22,0,0,0,0,0
2022-06-17T09:00,70.6,4,0,6,0,0,0,0,0
2022-06-17T10:00,70.2,6,3,5,0,7,2,5,0
2022-06-17T11:00,71,11,7,8,0,92,55,37,197.5
2022-06-17T12:00,72.9,2,2,1,0,262,194,68,465.6
2022-06-17T13:00,74.5,13,0,21,0,427,347,80,637.7
2022-06-17T14:00,75.3,29,2,45,0,583,483,100,717.7
2022-06-17T15:00,75.4,29,9,35,0,584,440,144,648.1
2022-06-17T16:00,75.7,30,1,48,0,620,448,172,520.9
2022-06-17T17:00,77.1,27,3,41,0,790,566,224,548.9
2022-06-17T18:00,77.7,22,4,30,0,839,674,165,665.6
2022-06-17T19:00,77.7,17,3,24,0,762,630,132,714.2
2022-06-17T20:00,77.4,15,1,23,0,680,565,115,696.7
2022-06-17T21:00,76.8,11,0,18,0,588,471,117,688.4
2022-06-17T22:00,76.1,38,0,64,0,433,326,107,645.1
2022-06-17T23:00,73.8,42,4,64,0,226,159,67,515.8
2022-06-18T00:00,71.8,50,19,55,0,81,48,33,328.3
2022-06-18T01:00,70.1,41,16,44,0,16,7,9,88.8
2022-06-18T02:00,68.4,31,16,28,0,0,0,0,0
2022-06-18T03:00,66.6,22,16,12,0,0,0,0,0
2022-06-18T04:00,64.2,68,51,37,0,0,0,0,0
2022-06-18T05:00,62.2,100,100,79,0,0,0,0,0
2022-06-18T06:00,60.9,100,100,75,2,0,0,0,0
2022-06-18T07:00,59.9,100,100,61,2,0,0,0,0
2022-06-18T08:00,57.7,100,99,50,16,0,0,0,0
2022-06-18T09:00,56.5,100,100,64,42,0,0,0,0
2022-06-18T10:00,56,100,100,100,24,2,0,2,0
2022-06-18T11:00,55.8,100,100,100,5,19,0,19,0
2022-06-18T12:00,55.6,100,100,100,0,50,0,50,0
2022-06-18T13:00,55.3,100,100,100,0,96,0,96,0
2022-06-18T14:00,54.6,100,100,97,0,106,10,96,8.1
2022-06-18T15:00,54.2,100,100,69,0,131,0,131,6.5
2022-06-18T16:00,54.4,99,100,15,0,218,41,177,21
2022-06-18T17:00,55.7,91,100,1,0,335,69,266,59.5
2022-06-18T18:00,57,60,66,1,0,357,122,235,92.6
2022-06-18T19:00,60.2,19,20,2,0,640,330,310,242
2022-06-18T20:00,61.9,7,5,4,0,674,432,242,444.8
2022-06-18T21:00,62.6,6,2,7,0,688,564,124,673.1
2022-06-18T22:00,62.8,1,0,2,0,540,458,82,845.1
2022-06-18T23:00,61.9,1,0,2,0,321,235,86,741.1
2022-06-19T00:00,60.4,1,0,1,0,137,89,48,533
2022-06-19T01:00,59.1,2,0,4,0,21,11,10,165.3
2022-06-19T02:00,58,3,1,3,0,0,0,0,0
2022-06-19T03:00,57.5,0,0,0,0,0,0,0,0
2022-06-19T04:00,56.8,0,0,0,0,0,0,0,0
2022-06-19T05:00,56.1,0,0,0,0,0,0,0,0
2022-06-19T06:00,55.8,1,1,0,0,0,0,0,0
2022-06-19T07:00,54.3,1,1,0,0,0,0,0,0
2022-06-19T08:00,53.4,0,0,0,0,0,0,0,0
2022-06-19T09:00,52.6,3,3,0,0,0,0,0,0
2022-06-19T10:00,52.1,3,3,0,0,7,3,4,0
2022-06-19T11:00,52.8,2,2,0,0,111,71,40,266.6
2022-06-19T12:00,54.4,2,2,0,0,288,223,65,563.4
2022-06-19T13:00,56.4,23,26,0,0,473,387,86,725.7
2022-06-19T14:00,58.1,15,17,0,0,609,459,150,729.8
2022-06-19T15:00,59.9,10,11,0,0,775,615,160,729.2
2022-06-19T16:00,61.6,11,12,0,0,903,749,154,813.2
2022-06-19T17:00,63,4,4,0,0,976,855,121,883.7
2022-06-19T18:00,64,2,1,0,2,986,866,120,921.4
2022-06-19T19:00,64.9,0,0,0,0,936,821,115,919.9
2022-06-19T20:00,64.8,3,0,0,10,794,693,101,880.8
2022-06-19T21:00,65,2,0,0,5,692,587,105,844.3
2022-06-19T22:00,64.8,14,0,0,45,527,445,82,831.9
2022-06-19T23:00,63.9,12,0,0,41,343,276,67,780.2
2022-06-20T00:00,62,24,0,0,80,154,104,50,634.5
2022-06-20T01:00,59.7,20,0,0,67,22,8,14,185.6
2022-06-20T02:00,58.1,1,0,0,2,0,0,0,0
2022-06-20T03:00,56.9,0,0,0,0,0,0,0,0
2022-06-20T04:00,56,2,0,0,7,0,0,0,0
2022-06-20T05:00,55.3,0,0,0,0,0,0,0,0
2022-06-20T06:00,54.8,0,0,0,0,0,0,0,0
2022-06-20T07:00,54.3,0,0,0,0,0,0,0,0
2022-06-20T08:00,53.8,24,0,0,79,0,0,0,0
2022-06-20T09:00,53.2,23,0,0,76,0,0,0,0
2022-06-20T10:00,51.9,3,0,0,9,7,2,5,0
2022-06-20T11:00,54.3,2,0,1,4,104,63,41,223.2
2022-06-20T12:00,58.9,1,0,1,2,283,215,68,525.7
2022-06-20T13:00,62.3,9,0,1,28,471,392,79,715.1
2022-06-20T14:00,65.4,4,0,6,2,642,551,91,808.1
2022-06-20T15:00,68.3,3,0,5,0,790,673,117,847.2
2022-06-20T16:00,70.3,25,0,7,68,873,704,169,824.2
2022-06-20T17:00,72,6,0,0,20,944,783,161,817.4
2022-06-20T18:00,73.1,10,0,0,34,931,737,194,809
2022-06-20T19:00,74.1,1,0,1,0,919,798,121,833.1
