time,temperature_2m (°F),relativehumidity_2m (%),dewpoint_2m (°F),apparent_temperature (°F),pressure_msl (hPa),surface_pressure (hPa),precipitation (inch),rain (inch),snowfall (inch),weathercode (wmo code),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),windspeed_10m (mp/h),windspeed_100m (mp/h)
2021-12-06T17:00,52.6,82,47.1,45.8,1000.1,966.5,0.016,0.016,0,51,100,90,100,100,234,88,146,265.1,14.2,24.8
2021-12-06T18:00,50.4,99,50.3,45,999,965.3,0.079,0.079,0,61,100,93,97,100,95,4,91,110,13.2,23.8
2021-12-06T19:00,49.3,99,49.1,43.8,998.6,964.8,0.031,0.031,0,53,100,98,98,78,35,0,35,0.6,12.5,22.6
2021-12-06T20:00,49.2,100,49.1,44.3,999.6,965.8,0.039,0.039,0,55,100,100,100,94,17,0,17,0,10.9,19.7
2021-12-06T21:00,48.7,100,48.6,42.3,1002.1,968.1,0.047,0.047,0,55,100,69,88,0,9,0,9,0,14.3,24.5
2021-12-06T22:00,44.8,92,42.7,37.3,1004,969.7,0.012,0.012,0,51,73,36,67,0,1,0,1,0,13.3,23
2021-12-06T23:00,39.6,89,36.6,30.6,1005.7,971,0,0,0,2,55,26,53,0,0,0,0,0,13.9,23.5
2021-12-07T00:00,38,76,31.2,27.9,1007.9,973,0,0,0,1,30,1,48,0,0,0,0,0,14.7,24.4
2021-12-07T01:00,38.6,61,26.4,27.8,1009,974.1,0,0,0,1,23,25,0,0,0,0,0,0,14.7,24
2021-12-07T02:00,37.6,58,24,26.4,1010,975,0,0,0,1,38,42,1,0,0,0,0,0,14.8,24.3
2021-12-07T03:00,36.8,60,24.2,25.6,1011,975.9,0,0,0,1,35,36,4,0,0,0,0,0,14.9,24.6
2021-12-07T04:00,36.2,63,24.7,25.4,1011.8,976.7,0,0,0,0,18,20,0,0,0,0,0,0,14.3,23.7
2021-12-07T05:00,35.5,63,24.3,24.9,1012.9,977.7,0,0,0,0,6,7,0,0,0,0,0,0,13.7,22.6
2021-12-07T06:00,34.9,62,23.4,24.4,1013.8,978.5,0,0,0,0,6,7,0,0,0,0,0,0,13,21.7
2021-12-07T07:00,34.3,64,23.4,24.3,1015.3,979.9,0,0,0,0,6,7,0,0,0,0,0,0,11.9,19.9
2021-12-07T08:00,33.9,63,22.6,24.2,1016.7,981.2,0,0,0,0,20,22,0,0,0,0,0,0,10.9,18
2021-12-07T09:00,33.2,64,22.2,24,1017.5,981.9,0,0,0,0,17,19,0,0,0,0,0,0,9.6,15.9
2021-12-07T10:00,32.7,64,21.8,24.3,1018.7,983.1,0,0,0,0,18,15,7,0,0,0,0,0,7.7,14.2
2021-12-07T11:00,32.3,64,21.5,24.1,1019.1,983.4,0,0,0,0,14,13,4,0,0,0,0,0,7,13
2021-12-07T12:00,31.9,63,20.6,24,1019.6,983.9,0,0,0,0,5,5,1,0,0,0,0,0,6.3,11.8
2021-12-07T13:00,31.9,60,19.7,23.8,1020.8,985,0,0,0,2,50,44,18,0,10,4,6,0,6.5,11.5
2021-12-07T14:00,32.5,56,18.4,23.6,1021.2,985.5,0,0,0,3,98,66,30,68,70,35,35,171,8.1,12.4
2021-12-07T15:00,33.5,51,17.4,23.8,1022.4,986.7,0,0,0,3,100,77,68,100,137,45,92,200.9,9.9,14.6
2021-12-07T16:00,33.8,50,17.3,24.4,1022.2,986.5,0,0,0,3,100,94,54,100,110,9,101,90,9,13.5
2021-12-07T17:00,34.2,50,17.5,25.2,1022.3,986.7,0,0,0,3,100,99,62,100,152,15,137,25.3,8.3,12.3
2021-12-07T18:00,34.6,50,17.7,25.9,1021.6,986,0,0,0,3,100,92,73,100,152,7,145,27.5,7.4,10.7
2021-12-07T19:00,35.1,51,18.7,26.6,1021.6,986,0,0,0,3,100,95,96,100,142,5,137,14.5,7.2,10.5
2021-12-07T20:00,35.2,51,18.8,27,1021.7,986.1,0,0,0,3,100,94,95,97,97,6,91,17.6,6.7,10.5
2021-12-07T21:00,34.9,53,19.5,27.2,1021.6,986,0,0,0,3,100,94,96,100,48,5,43,30.1,5.4,9
2021-12-07T22:00,33.9,59,21,27.1,1022.4,986.7,0,0,0,3,100,74,13,100,7,0,7,6.1,3.6,5.3
2021-12-07T23:00,33.3,62,21.6,26.7,1022.1,986.4,0,0,0,3,86,50,18,100,0,0,0,0,3.2,4.7
2021-12-08T00:00,32.6,63,21.6,26.3,1022.5,986.7,0,0,0,3,95,50,33,100,0,0,0,0,2.8,3.7
2021-12-08T01:00,31.5,67,21.7,25.7,1023,987.1,0,0,0,3,100,82,42,97,0,0,0,0,1.7,2.1
2021-12-08T02:00,30.6,70,22.2,25.3,1023,987.1,0,0,0,3,100,93,60,98,0,0,0,0,0.5,0.5
2021-12-08T03:00,30.4,72,22.5,24.8,1022.6,986.7,0,0,0,3,100,89,50,98,0,0,0,0,1.2,1.3
2021-12-08T04:00,29.7,74,22.5,23.8,1022,986,0,0,0,3,100,67,22,98,0,0,0,0,1.9,2.5
2021-12-08T05:00,30.1,69,21.3,23.9,1021.3,985.4,0,0,0,3,81,35,34,96,0,0,0,0,2.5,3.4
2021-12-08T06:00,30.5,68,21.3,23.8,1020.3,984.5,0,0,0,3,90,7,90,99,0,0,0,0,3.4,4.9
2021-12-08T07:00,31.1,70,22.4,24.4,1019.9,984.1,0,0,0,3,88,0,96,100,0,0,0,0,3.9,5.9
2021-12-08T08:00,31.6,69,22.5,25.1,1019.6,983.9,0,0,0,3,95,7,98,99,0,0,0,0,3.5,5.1
2021-12-08T09:00,31.7,70,23.1,25.3,1019.6,983.9,0.008,0,0.055,71,98,9,99,100,0,0,0,0,3.3,4.7
2021-12-08T10:00,31.6,72,23.7,25.6,1020,984.3,0.012,0,0.083,73,100,16,100,100,0,0,0,0,2.6,3.9
2021-12-08T11:00,31.5,74,24.2,24.9,1019.3,983.6,0.012,0,0.083,73,100,30,100,95,0,0,0,0,4,5.7
2021-12-08T12:00,31.5,75,24.3,24.4,1018.8,983.1,0.008,0,0.055,71,97,21,97,67,0,0,0,0,5.1,7.7
2021-12-08T13:00,31.5,74,24.2,24.6,1018,982.3,0.004,0,0.028,71,57,16,60,21,5,0,5,0,4.7,7.2
2021-12-08T14:00,32.4,68,23.1,24.4,1017.6,982,0,0,0,3,86,45,39,72,90,23,67,65.2,7,10.2
2021-12-08T15:00,34.2,61,22,25.9,1016.7,981.2,0,0,0,3,100,82,25,91,204,90,114,238.7,7.4,10.7
2021-12-08T16:00,35.9,57,22.1,27.8,1015.7,980.4,0,0,0,3,100,93,26,100,276,124,152,341.4,7,10.1
2021-12-08T17:00,37,55,22.3,29.2,1014.8,979.6,0,0,0,3,100,100,69,99,271,94,177,293.5,6.5,9.7
2021-12-08T18:00,37.3,55,22.5,29.8,1013.5,978.4,0,0,0.028,71,100,97,98,99,174,8,166,122,5.7,8.4
2021-12-08T19:00,36,57,22.1,29.5,1013.2,978,0.008,0,0.055,71,100,90,99,96,115,0,115,2.3,3.4,4.9
2021-12-08T20:00,34.6,67,24.6,29.1,1012.7,977.4,0.008,0,0.055,71,100,81,100,92,79,2,77,1.9,1.6,2.2
2021-12-08T21:00,33.6,74,26.3,28,1013.2,977.8,0.012,0,0.083,73,100,93,100,92,44,4,40,18.9,2.4,3
2021-12-08T22:00,32.6,82,27.7,26.3,1014.3,978.8,0.016,0,0.11,73,100,44,98,93,3,0,3,5,4.4,6.9
2021-12-08T23:00,31.6,89,28.8,25,1014.4,978.8,0.016,0,0.11,73,100,46,98,42,0,0,0,0,5.5,9.3
2021-12-09T00:00,31.1,89,28.3,24,1014.9,979.3,0.012,0,0.083,73,98,49,89,1,0,0,0,0,6.4,10.7
2021-12-09T01:00,30.6,90,27.9,23.8,1015.5,979.8,0.004,0,0.028,71,63,29,62,0,0,0,0,0,5.5,9.3
2021-12-09T02:00,30.1,88,27,22.8,1016.3,980.6,0,0,0,2,62,39,45,0,0,0,0,0,6.5,12.4
2021-12-09T03:00,29.5,88,26.2,21.8,1016.4,980.6,0,0,0,1,38,42,1,0,0,0,0,0,7.2,12.8
2021-12-09T04:00,29.4,87,25.9,21.3,1017.1,981.3,0,0,0,1,42,45,3,0,0,0,0,0,8.1,14.7
2021-12-09T05:00,29.7,85,25.7,21.6,1017.6,981.8,0,0,0,1,34,33,7,0,0,0,0,0,7.9,14.2
2021-12-09T06:00,29.3,84,25.1,21.4,1018,982.2,0,0,0,1,24,27,0,0,0,0,0,0,7.4,12.6
2021-12-09T07:00,28.5,80,23.1,20.5,1018.6,982.7,0,0,0,0,17,18,1,0,0,0,0,0,7.2,12.3
2021-12-09T08:00,28.2,80,22.7,20.1,1019.7,983.7,0,0,0,1,28,28,4,0,0,0,0,0,7.4,12.6
2021-12-09T09:00,28,80,22.6,20,1020.3,984.3,0,0,0,1,35,35,6,0,0,0,0,0,7.2,13
2021-12-09T10:00,27.9,80,22.6,20.3,1020.9,984.9,0,0,0,2,65,62,15,0,0,0,0,0,6,11.5
2021-12-09T11:00,27.9,80,22.6,20.5,1021.2,985.1,0,0,0,1,45,41,13,0,0,0,0,0,5.6,11.1
2021-12-09T12:00,27.9,81,22.8,20.9,1021.9,985.8,0,0,0,2,73,46,9,87,0,0,0,0,4.6,9.8
2021-12-09T13:00,28,81,23,21.2,1023.1,987,0,0,0,2,68,41,1,100,10,3,7,0,4.3,8.4
2021-12-09T14:00,29.5,74,22.1,22.1,1023.4,987.4,0,0,0,2,67,41,0,100,96,38,58,167.1,5.4,7.8
2021-12-09T15:00,30.9,65,20.6,24,1024.1,988.2,0,0,0,3,100,95,7,100,200,90,110,300.8,4,5.4
2021-12-09T16:00,32,60,19.8,25.2,1024.1,988.2,0,0,0,3,100,98,44,100,217,37,180,220.4,3.4,4.8
2021-12-09T17:00,32.7,58,19.6,25.8,1023.7,987.9,0,0,0,3,100,100,61,100,210,16,194,62.2,3.6,5.2
2021-12-09T18:00,33.3,57,19.6,26.8,1023,987.3,0,0,0,3,100,100,98,99,194,9,185,28.6,2.5,3.6
2021-12-09T19:00,33.7,58,20.7,28,1022.4,986.7,0,0,0,3,100,75,86,100,155,3,152,14.1,1.1,1.8
2021-12-09T20:00,34,58,20.7,27.9,1022.1,986.4,0,0,0,3,100,52,86,100,134,6,128,15.6,1.9,2.8
2021-12-09T21:00,33.7,59,21,27.2,1022.3,986.6,0,0,0,3,100,61,85,100,49,0,49,11.6,3,4.9
2021-12-09T22:00,32.4,65,22.1,25.3,1022.1,986.3,0,0,0,3,83,1,91,90,6,0,6,0,4.8,8.6
2021-12-09T23:00,31.2,68,21.8,23,1021.5,985.7,0,0,0,3,89,0,98,100,0,0,0,0,7.1,13.2
2021-12-10T00:00,30.8,67,21.1,22.1,1020.7,984.9,0,0,0,3,90,0,100,100,0,0,0,0,8.4,15.8
2021-12-10T01:00,30.6,64,20,21.2,1020.4,984.6,0,0,0,3,90,0,100,100,0,0,0,0,9.8,17.4
2021-12-10T02:00,31.5,65,20.9,21.5,1019.1,983.4,0,0,0,3,90,0,100,100,0,0,0,0,11.1,19.6
2021-12-10T03:00,31.8,68,22.4,21.7,1018,982.3,0.008,0,0.055,71,90,0,100,100,0,0,0,0,11.8,20.4
2021-12-10T04:00,32,69,23,21.7,1017,981.4,0.008,0,0.055,71,79,0,94,75,0,0,0,0,12.5,21.4
2021-12-10T05:00,32.4,69,23.5,22.2,1016.7,981.1,0,0,0,2,54,0,88,3,0,0,0,0,12.5,21.8
2021-12-10T06:00,32.9,69,23.8,22.5,1016,980.5,0,0,0,3,82,0,93,88,0,0,0,0,13,22.4
2021-12-10T07:00,33.3,68,24.1,22.7,1015.9,980.4,0,0,0,3,95,8,97,98,0,0,0,0,13.6,23.2
2021-12-10T08:00,33.8,68,24.3,23.4,1015.8,980.4,0,0,0,3,100,32,94,99,0,0,0,0,13,22.4
2021-12-10T09:00,34.2,68,24.8,24.1,1015.7,980.3,0,0,0,3,100,53,93,98,0,0,0,0,12.3,21.5
2021-12-10T10:00,34.4,70,25.5,25.2,1015.9,980.5,0,0,0,3,100,86,95,87,0,0,0,0,10.8,19.2
2021-12-10T11:00,34.6,71,26.2,25.4,1015.6,980.2,0,0,0,3,100,91,73,85,0,0,0,0,10.8,19.5
2021-12-10T12:00,34.9,72,26.9,26,1016.8,981.4,0,0,0,3,100,87,61,81,0,0,0,0,10.3,18.4
2021-12-10T13:00,35.3,73,27.6,26.7,1018,982.6,0,0,0,3,100,97,64,68,4,1,3,0,9.8,17.8
2021-12-10T14:00,36.1,73,28.4,27.9,1018.1,982.7,0,0,0,3,100,93,78,80,38,3,35,26.2,9.2,16.9
2021-12-10T15:00,37.7,72,29.5,30,1018.4,983.1,0,0,0,3,100,75,90,95,90,11,79,27.3,8.3,16.2
2021-12-10T16:00,40,69,30.6,32.6,1018,982.9,0,0,0,3,100,47,90,91,167,31,136,57.9,8.1,13.9
2021-12-10T17:00,42.4,66,32,35.5,1017.4,982.5,0,0,0,3,100,45,92,95,244,86,158,145,7.4,12.7
2021-12-10T18:00,44.2,66,33.4,38.1,1017.1,982.3,0,0,0,3,100,43,73,89,280,124,156,264.8,6,12
2021-12-10T19:00,44.8,68,34.7,38.7,1017,982.3,0,0,0,2,64,38,4,90,220,88,132,279.2,6.3,11.7
2021-12-10T20:00,44.1,72,35.7,38.1,1017.2,982.4,0,0,0,1,46,23,1,82,158,63,95,235.2,6.7,13
2021-12-10T21:00,41.3,80,35.4,35,1017.3,982.3,0,0,0,0,16,14,2,6,81,35,46,239.5,7.1,14.3
2021-12-10T22:00,38.6,86,34.9,32.3,1017.6,982.4,0,0,0,0,9,9,0,4,8,3,5,45.7,6.8,14.1
2021-12-10T23:00,37.3,90,34.5,30.4,1017.9,982.6,0,0,0,0,4,2,0,6,0,0,0,0,8.3,16.3
2021-12-11T00:00,36.8,91,34.4,29.6,1017.9,982.6,0,0,0,1,35,7,0,96,0,0,0,0,8.8,17.4
2021-12-11T01:00,36.5,92,34.4,29.6,1018,982.7,0,0,0,1,43,15,0,98,0,0,0,0,8.3,16.7
2021-12-11T02:00,36.9,92,34.7,29.9,1016.9,981.6,0,0,0,2,52,37,0,63,0,0,0,0,8.5,16.8
2021-12-11T03:00,37.9,89,35.1,31,1016.7,981.5,0,0,0,3,92,64,8,100,0,0,0,0,8.4,16.7
2021-12-11T04:00,39,87,35.5,31.9,1015.3,980.2,0,0,0,3,100,80,15,97,0,0,0,0,9.1,17.6
2021-12-11T05:00,39.7,87,36.1,32.2,1014.4,979.4,0,0,0,3,100,89,92,96,0,0,0,0,10.5,19.5
2021-12-11T06:00,40.6,86,36.8,32.7,1012.3,977.4,0,0,0,3,100,61,35,92,0,0,0,0,11.5,21.1
2021-12-11T07:00,41.3,88,38.1,32.9,1010.6,975.8,0,0,0,3,94,12,89,98,0,0,0,0,13.1,23.5
2021-12-11T08:00,41,94,39.4,32.3,1008.7,974,0.012,0.012,0,51,68,0,64,100,0,0,0,0,14.7,26.2
2021-12-11T09:00,40.5,100,40.4,31.4,1007.3,972.6,0.008,0.008,0,51,93,5,97,100,0,0,0,0,16,28.4
2021-12-11T10:00,42,96,40.9,32.7,1004.5,970,0.028,0.028,0,53,100,18,90,100,0,0,0,0,16.7,29.5
2021-12-11T11:00,42.3,100,42.3,33,1003.1,968.7,0.051,0.051,0,61,100,58,86,100,0,0,0,0,17.5,30.5
2021-12-11T12:00,43.8,100,43.8,34.8,1002.6,968.3,0.028,0.028,0,53,100,77,98,100,0,0,0,0,17.6,30.5
2021-12-11T13:00,45.4,100,45.4,36.5,1001.7,967.5,0.031,0.031,0,53,100,84,100,100,2,0,2,0,18.4,32.2
2021-12-11T14:00,48,97,47.3,39.7,1000.4,966.4,0.016,0.016,0,51,100,97,45,100,25,0,25,0,17.9,31.3
2021-12-11T15:00,49.9,97,49.1,42.5,999.6,965.8,0,0,0,3,100,100,11,98,69,2,67,2.9,17,29.8
2021-12-11T16:00,51.7,96,50.7,44.8,997.6,964,0,0,0,3,100,100,0,100,113,7,106,14.1,16.8,28.6
2021-12-11T17:00,53.2,96,52.1,47,996.3,962.8,0,0,0,3,100,100,41,100,102,2,100,12.2,16.3,27.5
2021-12-11T18:00,54.5,95,53.1,48.6,994.8,961.5,0.004,0.004,0,51,100,88,18,99,86,8,78,11.1,16.1,27.6
2021-12-11T19:00,54,99,53.7,47.5,993.6,960.3,0,0,0,3,100,81,6,100,101,11,90,26.3,18,30.5
2021-12-11T20:00,55.7,94,53.9,48.9,992.5,959.3,0,0,0,3,100,76,9,100,70,2,68,20.1,18.9,32.2
2021-12-11T21:00,57,90,54.2,50.3,991.8,958.7,0,0,0,3,100,60,31,100,38,0,38,2.3,18.9,32.1
2021-12-11T22:00,57.6,88,54.2,53.4,992.3,959.2,0.043,0.043,0,55,100,35,69,99,3,0,3,0,13.2,24.2
2021-12-11T23:00,55.7,100,55.6,51.6,995.1,961.8,0.063,0.063,0,61,90,29,57,100,0,0,0,0,13.8,24.8
2021-12-12T00:00,50.3,88,46.8,41.7,999.2,965.4,0.004,0.004,0,51,77,35,27,99,0,0,0,0,18.4,31.5
2021-12-12T01:00,45.1,65,34.2,33.8,1002.7,968.5,0,0,0,3,100,94,0,98,0,0,0,0,18.6,31.2
2021-12-12T02:00,43,56,28.2,31.6,1004.1,969.7,0,0,0,3,82,61,0,89,0,0,0,0,16.5,27.5
2021-12-12T03:00,41.6,59,28.4,30.4,1006.5,971.9,0,0,0,3,86,87,0,27,0,0,0,0,16.4,27.1
2021-12-12T04:00,40.4,63,28.8,29.4,1008.2,973.5,0,0,0,2,63,67,3,2,0,0,0,0,15.9,26.2
2021-12-12T05:00,39.5,65,28.5,29.2,1009.9,975.1,0,0,0,2,62,66,5,0,0,0,0,0,14.1,23.5
2021-12-12T06:00,38.7,65,27.9,28.8,1011.3,976.4,0,0,0,2,53,55,5,0,0,0,0,0,13,21.8
2021-12-12T07:00,38.4,64,27.3,28.5,1013,978,0,0,0,1,44,46,5,0,0,0,0,0,12.7,21.1
2021-12-12T08:00,37.5,65,27,28,1014.3,979.2,0,0,0,1,26,23,9,0,0,0,0,0,11.8,19.6
2021-12-12T09:00,36.5,66,26.2,27.5,1015.5,980.3,0,0,0,0,11,11,2,0,0,0,0,0,10.3,17.6
2021-12-12T10:00,36,65,25.4,27.5,1016.3,981,0,0,0,0,18,9,16,0,0,0,0,0,9,15.8
2021-12-12T11:00,35.4,65,24.7,26.7,1017,981.6,0,0,0,0,14,9,10,0,0,0,0,0,9.2,16.1
2021-12-12T12:00,35.1,63,23.9,26.3,1018,982.6,0,0,0,0,4,4,1,0,0,0,0,0,9.2,16.1
2021-12-12T13:00,35.1,63,23.6,26.6,1018.7,983.2,0,0,0,0,2,1,1,0,9,4,5,0,8.5,15.2
2021-12-12T14:00,36.4,63,25,28.6,1019.4,984,0,0,0,0,2,2,0,0,108,71,37,300.5,7.2,13.4
2021-12-12T15:00,38.6,58,25.2,30.1,1020.1,984.8,0,0,0,0,0,0,0,0,246,188,58,596.4,8.7,13.6
2021-12-12T16:00,40.7,56,26.2,32,1020.3,985.2,0,0,0,0,1,1,0,0,350,282,68,745.3,9.7,14.6
2021-12-12T17:00,42.4,52,26,33.4,1019.8,984.8,0,0,0,0,2,2,0,0,401,328,73,801.5,10.3,15.6
2021-12-12T18:00,43.7,48,25.2,34.5,1019.6,984.7,0,0,0,0,6,7,0,0,398,317,81,796.4,10.6,16.1
2021-12-12T19:00,44.7,46,25,35.6,1019.2,984.4,0,0,0,0,1,1,0,0,352,287,65,792.7,10.3,16.1
2021-12-12T20:00,44.4,46,25,35.8,1019,984.2,0,0,0,0,1,1,0,0,249,193,56,763.3,9.1,15.1
2021-12-12T21:00,42.9,50,25.5,34.4,1019.7,984.7,0,0,0,0,0,0,0,0,116,80,36,639,8.9,15.9
2021-12-12T22:00,40.6,53,24.7,32.4,1019.8,984.7,0,0,0,0,0,0,0,0,10,5,5,102.6,8.1,15.8
2021-12-12T23:00,39.1,55,24.3,30.6,1020.2,985,0,0,0,0,0,0,0,0,0,0,0,0,8.6,16.7
2021-12-13T00:00,38.3,55,23.4,29.4,1020.4,985.1,0,0,0,0,0,0,0,0,0,0,0,0,9.3,18.3
2021-12-13T01:00,37.1,55,22.3,27.8,1021.1,985.7,0,0,0,0,0,0,0,0,0,0,0,0,10.1,19
2021-12-13T02:00,36.9,56,22.5,27.5,1021,985.6,0,0,0,0,0,0,0,0,0,0,0,0,10.2,19
2021-12-13T03:00,36.4,58,23.1,27,1020.5,985.1,0,0,0,0,0,0,0,0,0,0,0,0,10.5,19.5
2021-12-13T04:00,36,59,23.2,26.8,1020.4,985,0,0,0,0,1,0,0,2,0,0,0,0,10.1,18.7
2021-12-13T05:00,36,59,23.2,27,1020.7,985.2,0,0,0,1,26,0,0,88,0,0,0,0,9.4,17.9
2021-12-13T06:00,36.3,58,23,27.2,1021.3,985.8,0,0,0,1,34,0,12,88,0,0,0,0,9.7,18.2
2021-12-13T07:00,37.5,56,23,28.5,1021.7,986.3,0,0,0,1,47,0,31,96,0,0,0,0,9.5,17.9
2021-12-13T08:00,37.9,55,23.3,29.1,1021.7,986.3,0,0,0,2,59,0,50,98,0,0,0,0,9,17
2021-12-13T09:00,38.2,55,23.4,29.6,1022,986.6,0,0,0,3,80,0,84,100,0,0,0,0,8.5,16.4
2021-12-13T10:00,38.3,55,23.4,29.6,1022,986.7,0,0,0,3,86,0,94,99,0,0,0,0,8.9,16.8
2021-12-13T11:00,38.8,53,23.3,30.2,1022.4,987.1,0,0,0,3,88,0,97,98,0,0,0,0,8.7,16.5
2021-12-13T12:00,39.1,52,23.2,30.4,1022.6,987.3,0,0,0,3,84,0,100,81,0,0,0,0,8.7,16.3
2021-12-13T13:00,39.1,54,23.7,30.6,1022.9,987.6,0,0,0,2,71,0,87,62,3,1,2,0,8.4,15.7
2021-12-13T14:00,39.8,54,24.4,31.5,1022.8,987.5,0,0,0,0,14,0,21,4,53,21,32,76.7,8.1,15.2
2021-12-13T15:00,42.3,51,25.7,34.2,1023,987.9,0,0,0,0,0,0,0,0,205,124,81,292.3,8.1,13.6
2021-12-13T16:00,45.3,45,25.2,36.7,1022.3,987.4,0,0,0,0,0,0,0,0,341,270,71,614.6,9.2,14.6
2021-12-13T17:00,47.7,41,25.2,38.9,1020.9,986.2,0,0,0,0,0,0,0,0,402,334,68,801.8,9.5,14.9
2021-12-13T18:00,49.3,39,25.4,40.5,1019.9,985.4,0,0,0,0,0,0,0,0,403,336,67,833.3,9.7,14.9
2021-12-13T19:00,51,39,26.8,42.8,1019.4,985,0,0,0,0,0,0,0,0,349,285,64,816.3,8.5,13.9
2021-12-13T20:00,50.5,42,28.5,42.9,1019.3,984.9,0,0,0,0,0,0,0,0,247,192,55,757.3,7.9,14.3
2021-12-13T21:00,48.3,46,28.5,40.6,1019.8,985.2,0,0,0,0,0,0,0,0,114,78,36,629.9,7.9,15.6
2021-12-13T22:00,45.6,49,27.3,38.2,1020,985.2,0,0,0,0,0,0,0,0,10,5,5,100.6,6.8,15.2
2021-12-13T23:00,44.1,52,27.4,37.2,1021.3,986.4,0,0,0,0,0,0,0,0,0,0,0,0,5.8,14.3
2021-12-14T00:00,42.9,54,27.5,36,1022.2,987.2,0,0,0,0,0,0,0,0,0,0,0,0,5.7,14.3
2021-12-14T01:00,41.6,57,27.4,34.4,1023.3,988.1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,15.4
2021-12-14T02:00,40.9,57,27,33.3,1024,988.8,0,0,0,0,0,0,0,0,0,0,0,0,7.2,15.9
2021-12-14T03:00,40.2,60,27.4,32.3,1025,989.7,0,0,0,0,0,0,0,0,0,0,0,0,8.1,16.8
2021-12-14T04:00,39.6,64,28.4,31.9,1025.8,990.4,0,0,0,0,0,0,0,0,0,0,0,0,8.1,16.6
2021-12-14T05:00,39.1,69,29.7,31.7,1026.5,991.1,0,0,0,0,0,0,0,0,0,0,0,0,7.6,15.9
2021-12-14T06:00,38.7,73,30.7,31.8,1027,991.5,0,0,0,0,2,0,0,7,0,0,0,0,6.8,15.2
2021-12-14T07:00,39.3,73,31.5,32.6,1028.1,992.6,0,0,0,0,10,0,0,32,0,0,0,0,6.6,14.7
2021-12-14T08:00,38.7,78,32.4,31.9,1028.9,993.3,0,0,0,0,11,0,0,36,0,0,0,0,7,15
2021-12-14T09:00,37.9,82,33.1,31.3,1029.7,994.1,0,0,0,0,5,0,0,15,0,0,0,0,7.1,14.7
2021-12-14T10:00,37.1,87,33.6,30.7,1030,994.3,0,0,0,0,7,3,0,14,0,0,0,0,6.7,14.4
2021-12-14T11:00,36.4,91,34.1,30,1031,995.2,0,0,0,0,10,3,0,25,0,0,0,0,6.8,14.1
2021-12-14T12:00,36,94,34.4,29.8,1032.5,996.6,0,0,0,0,16,12,0,18,0,0,0,0,6.5,13.6
2021-12-14T13:00,35.8,96,34.7,30,1033.4,997.5,0,0,0,1,26,23,0,19,7,3,4,0,5.5,11.7
2021-12-14T14:00,37.7,90,34.9,32,1034.3,998.5,0,0,0,1,41,24,0,65,85,42,43,195.8,5.4,10.7
2021-12-14T15:00,39,80,33.3,32.6,1035.4,999.6,0,0,0,1,42,24,0,68,198,119,79,380.9,6.5,9.8
2021-12-14T16:00,40,74,32.3,33.8,1035.6,999.9,0,0,0,1,44,49,0,0,243,112,131,374,5.8,8.3
2021-12-14T17:00,41.7,66,31.3,36.1,1035.2,999.6,0,0,0,1,28,27,0,13,359,248,111,451.7,4,5.6
2021-12-14T18:00,42.9,61,30.4,37.2,1035,999.5,0,0,0,0,13,4,0,30,384,297,87,685.7,3.8,5.1
2021-12-14T19:00,44.1,59,30.7,38.2,1035.5,1000.1,0,0,0,0,1,0,0,3,345,277,68,761.9,4.5,6
2021-12-14T20:00,43.6,59,30.4,37.7,1036,1000.5,0,0,0,1,24,0,0,79,245,190,55,748.4,4.3,6.1
2021-12-14T21:00,41.8,67,31.7,36.5,1036.4,1000.8,0,0,0,1,30,0,0,99,111,69,42,598.5,3.4,6.5
2021-12-14T22:00,39.6,73,31.6,34.3,1036.7,1000.9,0,0,0,1,30,0,0,100,9,2,7,86.9,3.5,6.7
2021-12-14T23:00,38,77,31.4,32.3,1037.3,1001.4,0,0,0,1,31,0,1,100,0,0,0,0,4.3,9.1
2021-12-15T00:00,36.9,79,31.1,31,1037.5,1001.5,0,0,0,1,30,0,0,100,0,0,0,0,4.5,9.1
2021-12-15T01:00,35.8,82,30.9,29.9,1037.6,1001.5,0,0,0,1,30,0,0,100,0,0,0,0,4.4,8.2
2021-12-15T02:00,35.2,84,30.9,29.4,1037.4,1001.3,0,0,0,1,30,0,0,100,0,0,0,0,4.5,8.5
2021-12-15T03:00,35.1,83,30.6,29.3,1037.3,1001.2,0,0,0,1,29,0,0,98,0,0,0,0,4.1,9.4
2021-12-15T04:00,35.1,80,29.4,28.8,1037,1000.9,0,0,0,1,30,0,0,100,0,0,0,0,4.8,10.3
2021-12-15T05:00,34.6,77,28.1,27.8,1036.7,1000.6,0,0,0,1,29,0,0,98,0,0,0,0,5.6,11.9
2021-12-15T06:00,34.4,74,27,26.9,1036.3,1000.2,0,0,0,1,30,0,0,99,0,0,0,0,7.1,14.2
2021-12-15T07:00,34.2,71,26,26.1,1036.1,1000,0,0,0,1,29,0,0,95,0,0,0,0,8.1,15.8
2021-12-15T08:00,34.2,68,24.9,25.7,1035.7,999.6,0,0,0,1,29,0,0,98,0,0,0,0,8.8,17.2
2021-12-15T09:00,34.9,66,24.6,26,1035,999,0,0,0,1,29,0,0,95,0,0,0,0,9.7,18.6
